"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Example test for checking json schema after getting a booking - get request","213","testGetBookingJsonSchema","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema"
"","31","testGetDeletedOrder","Restful ECommerce Test Suite","2026-07-27","passed","2026-07-27","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testGetDeletedOrder"
"Example test for deleting a booking - Delete request","134","deleteBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"","28","testDeleteAllOrders","Restful ECommerce Test Suite","2026-07-27","passed","2026-07-27","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteAllOrders"
"","51","testCreateOrder","Restful ECommerce Test Suite","2026-07-27","passed","2026-07-27","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testCreateOrder"
"Example Test for performing has key assertions using Hamcrest","500","testHasKeyAssertion","Hamcrest Assertions Example Test Suite","2026-07-27","passed","2026-07-27","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion"
"Printing numbers to words using SOAP API","402","testNumberToWordsAPI","SOAP API Test Suite","2026-07-27","passed","2026-07-27","soapapitests.NumberToWordsTest","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","testNumberToWordsAPI"
"Example Test for executing DELETE request using rest assured","32","deleteRequestTests","ReqRes Test Suite (0)","2026-07-27","passed","2026-07-27","restful.ecommerce.TestDeleteRequests","Delete Requests tests","restful.ecommerce.TestDeleteRequests","deleteRequestTests"
"Example test for deleting a booking - Delete request","141","deleteBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","deleteBookingTest"
"Example Test for executing POST request using rest assured","40","testPostRequests","ReqRes Test Suite","2026-07-27","passed","2026-07-27","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example Test for executing PUT request using rest assured","77","putRequestsTests","ReqRes Test Suite","2026-07-27","passed","2026-07-27","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example Test for extracting the response data using jsonpath","82","testResponseWithJsonPath","ReqRes Test Suite (0)","2026-07-27","passed","2026-07-27","restful.ecommerce.TestResponseBodyWithJsonPath","JsonPath usage tests","restful.ecommerce.TestResponseBodyWithJsonPath","testResponseWithJsonPath"
"Example test for creating new booking - Post request","1015","createBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
"Example Test for executing POST request using rest assured","60","testPostRequests","ReqRes Test Suite","2026-07-27","passed","2026-07-27","restful.ecommerce.TestPostRequests","Post Request tests","restful.ecommerce.TestPostRequests","testPostRequests"
"Example test for checking json schema after updating a booking partially - Patch request","175","testUpdatePartialBookingJsonSchema","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdatePartialBookingJsonSchema"
"Example Test for performing Not null assertions using Hamcrest","553","testNotNullAssertions","Hamcrest Assertions Example Test Suite","2026-07-27","passed","2026-07-27","assertionexamples.StringRelatedAssertionTests","String related assertion examples","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions"
"","48","updatePartialOrderTest","Restful ECommerce Test Suite","2026-07-27","passed","2026-07-27","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","updatePartialOrderTest"
"","37","testDeleteOrder","Restful ECommerce Test Suite","2026-07-27","passed","2026-07-27","restfulecommerce.endtoend.RestfulEcommerceE2ETests","Restful ECommerce End to End tests","restfulecommerce.endtoend.RestfulEcommerceE2ETests","testDeleteOrder"
"Example test for retrieving a booking - Get request","251","getBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","getBookingTest"
"","164","testUploadImage","Restful ECommerce Test Suite","2026-07-27","passed","2026-07-27","restfulecommerce.endtoend.ImageUploadTest","Restful ECommerce Image Upload test","restfulecommerce.endtoend.ImageUploadTest","testUploadImage"
"Example Test for executing GET request using rest assured","465","getRequestTest","ReqRes Test Suite (0)","2026-07-27","passed","2026-07-27","restful.ecommerce.TestGetRequests","Get Request Tests","restful.ecommerce.TestGetRequests","getRequestTest"
"Example Test for performing Greater than assertions using Hamcrest","906","testGreaterThanAssertions","Hamcrest Assertions Example Test Suite","2026-07-27","passed","2026-07-27","assertionexamples.NumberRelatedAssertionTests","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions"
"","38","testCreateUser","ReqRes Test Suite","2026-07-27","passed","2026-07-27","restful.ecommerce.TestPostWithRecords","Post Request tests","restful.ecommerce.TestPostWithRecords","testCreateUser"
"Example test for updating a booking partially- Patch request","176","updatePartialBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest"
"Example test for checking json schema for token authentication - Post request","162","testCreateJsonSchema","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema"
"Example test for updating a booking - Put request","262","updateBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest"
"Example test for checking json schema after updating a booking - Put request","219","testUpdateBookingJsonSchema","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testUpdateBookingJsonSchema"
"Example test for checking json schema for new booking - Post request","814","testCreateBookingJsonSchema","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.JsonSchemaValidationTest","Restful Booker JSON Schema Validation tests for GitHub Actions","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema"
"Example Test for executing GET request using rest assured specification","48","getRequestTestWithRestAssuredConfig","ReqRes Test Suite (0)","2026-07-27","passed","2026-07-27","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","Get Tests with Rest Assured Config","restful.ecommerce.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig"
"Example Test for executing PUT request using rest assured","96","putRequestsTests","ReqRes Test Suite","2026-07-27","passed","2026-07-27","restful.ecommerce.TestPutRequests","Put Request Tests","restful.ecommerce.TestPutRequests","putRequestsTests"
"Example test for fetching token value - Post request","181","testTokenGeneration","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on Jenkins","com.restfulbooker.RestfulBookerE2ETests","testTokenGeneration"
"Example test for creating new booking - Post request","1041","createBookingTest","Restful Booker Test Suite","2026-07-27","passed","2026-07-27","com.restfulbooker.RestfulBookerE2ETests","Restful Booker tests on GitHub Actions","com.restfulbooker.RestfulBookerE2ETests","createBookingTest"
