"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 02 14:51:03 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","2794","ReqRes Test Suite","Test Response Headers","in.reqres.TestResponseHeaders","in.reqres.TestResponseHeaders","responseHeadersTest","responseHeadersTest","Example Test for verifying the response headers using rest assured"
"passed","Mon Jan 02 14:51:02 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","3581","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthenticationToken","testAuthenticationToken","Example Test for performing authentication using rest assured"
"passed","Mon Jan 02 14:51:06 GMT 2023","Mon Jan 02 14:51:07 GMT 2023","439","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Mon Jan 02 14:51:08 GMT 2023","Mon Jan 02 14:51:09 GMT 2023","936","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateBookingJsonSchema","testCreateBookingJsonSchema","Example test for checking json schema for new booking - Post request"
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","201","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testHasKeyAssertion","testHasKeyAssertion",""
"passed","Mon Jan 02 14:51:08 GMT 2023","Mon Jan 02 14:51:09 GMT 2023","320","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","getBookingTest","getBookingTest","Example test for retrieving a booking - Get request"
"passed","Mon Jan 02 14:51:06 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","427","ReqRes Test Suite","Patch Request tests","in.reqres.TestPatchRequests","in.reqres.TestPatchRequests","patchRequestTests","patchRequestTests","Example Test for executing PATCH request using rest assured "
"passed","Mon Jan 02 14:51:08 GMT 2023","Mon Jan 02 14:51:08 GMT 2023","421","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","createBookingTest","createBookingTest","Example test for creating new booking - Post request"
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","159","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testLessThanAssertions","testLessThanAssertions",""
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","232","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotAssertions","testNotAssertions",""
"passed","Mon Jan 02 14:51:09 GMT 2023","Mon Jan 02 14:51:09 GMT 2023","562","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updateBookingTest","updateBookingTest","Example test for updating a booking - Put request"
"passed","Mon Jan 02 14:51:07 GMT 2023","Mon Jan 02 14:51:08 GMT 2023","558","ReqRes Test Suite","Post Request tests","in.reqres.PostRequestBuilderExample","in.reqres.PostRequestBuilderExample","postTestUsingBuilderPattern","postTestUsingBuilderPattern","Example of using Builder Pattern to pass test data in tests"
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","268","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testStringAssertions","testStringAssertions",""
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","185","Hamcrest Assertions Example Test Suite","String related assertion examples","assertionexamples.StringRelatedAssertionTests","assertionexamples.StringRelatedAssertionTests","testNotNullAssertions","testNotNullAssertions",""
"passed","Mon Jan 02 14:51:06 GMT 2023","Mon Jan 02 14:51:07 GMT 2023","486","ReqRes Test Suite","Authentication Tests","in.reqres.TestAuthentication","in.reqres.TestAuthentication","testAuthToken","testAuthToken","Example Test for printing token by getting token after executing the post authentication request"
"passed","Mon Jan 02 14:51:02 GMT 2023","Mon Jan 02 14:51:05 GMT 2023","2635","ReqRes Test Suite","Delete Requests tests ","in.reqres.TestDeleteRequests","in.reqres.TestDeleteRequests","deleteRequestTests","deleteRequestTests","Example Test for executing DELETE request using rest assured"
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","524","SOAP API Test Suite","SOAP API Number to Words Test","soapapitests.NumberToWordsTest","soapapitests.NumberToWordsTest","testNumberToWordsAPI","testNumberToWordsAPI","Printing numbers to words using SOAP API"
"passed","Mon Jan 02 14:51:03 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","2744","ReqRes Test Suite","Get Tests with Rest Assured Config","in.reqres.TestGetRequestWithRestAssuredSpecs","in.reqres.TestGetRequestWithRestAssuredSpecs","getRequestTestWithRestAssuredConfig","getRequestTestWithRestAssuredConfig","Example Test for executing GET request using rest assured specification"
"passed","Mon Jan 02 14:51:06 GMT 2023","Mon Jan 02 14:51:07 GMT 2023","525","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTestWithQueryParam","getRequestTestWithQueryParam","Example Test for executing GET request using rest assured with query params"
"passed","Mon Jan 02 14:51:02 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","3860","ReqRes Test Suite","Get Request Tests","in.reqres.TestGetRequests","in.reqres.TestGetRequests","getRequestTest","getRequestTest","Example Test for executing GET request using rest assured"
"passed","Mon Jan 02 14:51:10 GMT 2023","Mon Jan 02 14:51:10 GMT 2023","227","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testCreateJsonSchema","testCreateJsonSchema","Example test for checking json schema for token authentication - Post request"
"passed","Mon Jan 02 14:51:10 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","224","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","checkBookingIsDeleted","checkBookingIsDeleted","Example test for checking if booking is deleted by retrieving a deleted booking - Get request"
"passed","Mon Jan 02 14:51:02 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","3712","ReqRes Test Suite","Post Request tests","in.reqres.TestPostRequests","in.reqres.TestPostRequests","testPostRequests","testPostRequests","Example Test for executing POST request using rest assured"
"passed","Mon Jan 02 14:51:09 GMT 2023","Mon Jan 02 14:51:09 GMT 2023","242","Restful Booker Test Suite","Restful Booker JSON Schema Validation tests","com.restfulbooker.JsonSchemaValidationTest","com.restfulbooker.JsonSchemaValidationTest","testGetBookingJsonSchema","testGetBookingJsonSchema","Example test for checking json schema after getting a booking - get request"
"passed","Mon Jan 02 14:51:11 GMT 2023","Mon Jan 02 14:51:11 GMT 2023","142","Hamcrest Assertions Example Test Suite","Number related assertion examples","assertionexamples.NumberRelatedAssertionTests","assertionexamples.NumberRelatedAssertionTests","testGreaterThanAssertions","testGreaterThanAssertions",""
"passed","Mon Jan 02 14:51:09 GMT 2023","Mon Jan 02 14:51:10 GMT 2023","553","Restful Booker Test Suite","Restful Booker tests","com.restfulbooker.RestfulBookerE2ETests","com.restfulbooker.RestfulBookerE2ETests","updatePartialBookingTest","updatePartialBookingTest","Example test for updating a booking partially- Patch request"
"passed","Mon Jan 02 14:51:03 GMT 2023","Mon Jan 02 14:51:06 GMT 2023","3068","ReqRes Test Suite","JsonPath usage tests","in.reqres.TestResponseBodyWithJsonPath","in.reqres.TestResponseBodyWithJsonPath","testResponseWithJsonPath","testResponseWithJsonPath","Example Test for extracting the response data using jsonpath"
